filename,vector,funcion_principal,case_unit_id,contribution
MENSAJE PRESIDENCIAL 1989.txt,tecnocracia,tiempo,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,tecnocracia,problema,ALFONSIN_1983_1989,0.7370000000000001
MENSAJE PRESIDENCIAL 1989.txt,tecnocracia,autoridad,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,tecnocracia,sujeto_enemigo,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,tecnocracia,telos,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,tecnocracia,sacrificio,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,tecnocracia,medios,ALFONSIN_1983_1989,0.536
MENSAJE PRESIDENCIAL 1989.txt,tecnocracia,prueba,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,mesianismo,tiempo,ALFONSIN_1983_1989,1.25
MENSAJE PRESIDENCIAL 1989.txt,mesianismo,problema,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,mesianismo,autoridad,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,mesianismo,sujeto_enemigo,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,mesianismo,telos,ALFONSIN_1983_1989,1.25
MENSAJE PRESIDENCIAL 1989.txt,mesianismo,sacrificio,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,mesianismo,medios,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,mesianismo,prueba,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,paternalismo,tiempo,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,paternalismo,problema,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,paternalismo,autoridad,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,paternalismo,sujeto_enemigo,ALFONSIN_1983_1989,0.21175000000000002
MENSAJE PRESIDENCIAL 1989.txt,paternalismo,telos,ALFONSIN_1983_1989,1.25
MENSAJE PRESIDENCIAL 1989.txt,paternalismo,sacrificio,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,paternalismo,medios,ALFONSIN_1983_1989,0.0
MENSAJE PRESIDENCIAL 1989.txt,paternalismo,prueba,ALFONSIN_1983_1989,0.0
Asunción.Cristina.2011.txt,tecnocracia,tiempo,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,tecnocracia,problema,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,tecnocracia,autoridad,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,tecnocracia,sujeto_enemigo,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,tecnocracia,telos,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,tecnocracia,sacrificio,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,tecnocracia,medios,CFK_II_2011_2015,0.536
Asunción.Cristina.2011.txt,tecnocracia,prueba,CFK_II_2011_2015,0.536
Asunción.Cristina.2011.txt,mesianismo,tiempo,CFK_II_2011_2015,1.25
Asunción.Cristina.2011.txt,mesianismo,problema,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,mesianismo,autoridad,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,mesianismo,sujeto_enemigo,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,mesianismo,telos,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,mesianismo,sacrificio,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,mesianismo,medios,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,mesianismo,prueba,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,paternalismo,tiempo,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,paternalismo,problema,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,paternalismo,autoridad,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,paternalismo,sujeto_enemigo,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,paternalismo,telos,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,paternalismo,sacrificio,CFK_II_2011_2015,0.0
Asunción.Cristina.2011.txt,paternalismo,medios,CFK_II_2011_2015,0.536
Asunción.Cristina.2011.txt,paternalismo,prueba,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,tiempo,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,problema,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,autoridad,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,sujeto_enemigo,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,telos,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,sacrificio,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,medios,CFK_II_2011_2015,0.536
2012-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,prueba,CFK_II_2011_2015,0.536
2012-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,tiempo,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,problema,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,autoridad,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,sujeto_enemigo,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,telos,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,sacrificio,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,medios,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,prueba,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,tiempo,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,problema,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,autoridad,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,sujeto_enemigo,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,telos,CFK_II_2011_2015,1.25
2012-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,sacrificio,CFK_II_2011_2015,0.0
2012-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,medios,CFK_II_2011_2015,0.536
2012-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,prueba,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,tiempo,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,problema,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,autoridad,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,sujeto_enemigo,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,telos,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,sacrificio,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,medios,CFK_II_2011_2015,0.536
2013-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,prueba,CFK_II_2011_2015,0.536
2013-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,tiempo,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,problema,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,autoridad,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,sujeto_enemigo,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,telos,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,sacrificio,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,medios,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,prueba,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,tiempo,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,problema,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,autoridad,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,sujeto_enemigo,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,telos,CFK_II_2011_2015,1.25
2013-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,sacrificio,CFK_II_2011_2015,0.0
2013-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,medios,CFK_II_2011_2015,0.536
2013-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,prueba,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,tiempo,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,problema,CFK_II_2011_2015,0.7370000000000001
2014-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,autoridad,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,sujeto_enemigo,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,telos,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,sacrificio,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,medios,CFK_II_2011_2015,0.536
2014-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,prueba,CFK_II_2011_2015,0.536
2014-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,tiempo,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,problema,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,autoridad,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,sujeto_enemigo,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,telos,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,sacrificio,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,medios,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,prueba,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,tiempo,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,problema,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,autoridad,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,sujeto_enemigo,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,telos,CFK_II_2011_2015,1.25
2014-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,sacrificio,CFK_II_2011_2015,0.0
2014-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,medios,CFK_II_2011_2015,0.536
2014-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,prueba,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,tiempo,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,problema,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,autoridad,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,sujeto_enemigo,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,telos,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,sacrificio,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,medios,CFK_II_2011_2015,0.536
2015-03-01_Asamblea_Legislativa-Fernandez.txt,tecnocracia,prueba,CFK_II_2011_2015,0.536
2015-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,tiempo,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,problema,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,autoridad,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,sujeto_enemigo,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,telos,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,sacrificio,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,medios,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,mesianismo,prueba,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,tiempo,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,problema,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,autoridad,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,sujeto_enemigo,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,telos,CFK_II_2011_2015,1.25
2015-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,sacrificio,CFK_II_2011_2015,0.0
2015-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,medios,CFK_II_2011_2015,0.536
2015-03-01_Asamblea_Legislativa-Fernandez.txt,paternalismo,prueba,CFK_II_2011_2015,0.0
Asunción.Cristina.2007.txt,tecnocracia,tiempo,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,tecnocracia,problema,CFK_I_2007_2011,0.7370000000000001
Asunción.Cristina.2007.txt,tecnocracia,autoridad,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,tecnocracia,sujeto_enemigo,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,tecnocracia,telos,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,tecnocracia,sacrificio,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,tecnocracia,medios,CFK_I_2007_2011,0.536
Asunción.Cristina.2007.txt,tecnocracia,prueba,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,mesianismo,tiempo,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,mesianismo,problema,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,mesianismo,autoridad,CFK_I_2007_2011,1.25
Asunción.Cristina.2007.txt,mesianismo,sujeto_enemigo,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,mesianismo,telos,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,mesianismo,sacrificio,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,mesianismo,medios,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,mesianismo,prueba,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,paternalismo,tiempo,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,paternalismo,problema,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,paternalismo,autoridad,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,paternalismo,sujeto_enemigo,CFK_I_2007_2011,0.385
Asunción.Cristina.2007.txt,paternalismo,telos,CFK_I_2007_2011,1.25
Asunción.Cristina.2007.txt,paternalismo,sacrificio,CFK_I_2007_2011,0.0
Asunción.Cristina.2007.txt,paternalismo,medios,CFK_I_2007_2011,0.536
Asunción.Cristina.2007.txt,paternalismo,prueba,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,tecnocracia,tiempo,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,tecnocracia,problema,CFK_I_2007_2011,0.7370000000000001
MENSAJE PRESIDENCIAL.2008.txt,tecnocracia,autoridad,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,tecnocracia,sujeto_enemigo,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,tecnocracia,telos,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,tecnocracia,sacrificio,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,tecnocracia,medios,CFK_I_2007_2011,0.536
MENSAJE PRESIDENCIAL.2008.txt,tecnocracia,prueba,CFK_I_2007_2011,0.536
MENSAJE PRESIDENCIAL.2008.txt,mesianismo,tiempo,CFK_I_2007_2011,1.25
MENSAJE PRESIDENCIAL.2008.txt,mesianismo,problema,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,mesianismo,autoridad,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,mesianismo,sujeto_enemigo,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,mesianismo,telos,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,mesianismo,sacrificio,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,mesianismo,medios,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,mesianismo,prueba,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,paternalismo,tiempo,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,paternalismo,problema,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,paternalismo,autoridad,CFK_I_2007_2011,1.25
MENSAJE PRESIDENCIAL.2008.txt,paternalismo,sujeto_enemigo,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,paternalismo,telos,CFK_I_2007_2011,1.25
MENSAJE PRESIDENCIAL.2008.txt,paternalismo,sacrificio,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,paternalismo,medios,CFK_I_2007_2011,0.0
MENSAJE PRESIDENCIAL.2008.txt,paternalismo,prueba,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,tiempo,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,problema,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,autoridad,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,sujeto_enemigo,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,telos,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,sacrificio,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,medios,CFK_I_2007_2011,0.536
2010-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,prueba,CFK_I_2007_2011,0.536
2010-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,tiempo,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,problema,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,autoridad,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,sujeto_enemigo,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,telos,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,sacrificio,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,medios,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,prueba,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,tiempo,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,problema,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,autoridad,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,sujeto_enemigo,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,telos,CFK_I_2007_2011,1.25
2010-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,sacrificio,CFK_I_2007_2011,0.0
2010-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,medios,CFK_I_2007_2011,0.536
2010-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,prueba,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,tiempo,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,problema,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,autoridad,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,sujeto_enemigo,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,telos,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,sacrificio,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,medios,CFK_I_2007_2011,0.536
2011-03-01 Mensaje Presidencial Fernandez.txt,tecnocracia,prueba,CFK_I_2007_2011,0.536
2011-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,tiempo,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,problema,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,autoridad,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,sujeto_enemigo,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,telos,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,sacrificio,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,medios,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,mesianismo,prueba,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,tiempo,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,problema,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,autoridad,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,sujeto_enemigo,CFK_I_2007_2011,1.1
2011-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,telos,CFK_I_2007_2011,1.25
2011-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,sacrificio,CFK_I_2007_2011,0.0
2011-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,medios,CFK_I_2007_2011,0.536
2011-03-01 Mensaje Presidencial Fernandez.txt,paternalismo,prueba,CFK_I_2007_2011,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,tecnocracia,tiempo,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,tecnocracia,problema,DELARUA_1999_2001,0.7370000000000001
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,tecnocracia,autoridad,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,tecnocracia,sujeto_enemigo,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,tecnocracia,telos,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,tecnocracia,sacrificio,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,tecnocracia,medios,DELARUA_1999_2001,0.536
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,tecnocracia,prueba,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,mesianismo,tiempo,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,mesianismo,problema,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,mesianismo,autoridad,DELARUA_1999_2001,1.25
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,mesianismo,sujeto_enemigo,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,mesianismo,telos,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,mesianismo,sacrificio,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,mesianismo,medios,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,mesianismo,prueba,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,paternalismo,tiempo,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,paternalismo,problema,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,paternalismo,autoridad,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,paternalismo,sujeto_enemigo,DELARUA_1999_2001,0.21175000000000002
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,paternalismo,telos,DELARUA_1999_2001,1.25
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,paternalismo,sacrificio,DELARUA_1999_2001,0.0
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,paternalismo,medios,DELARUA_1999_2001,0.536
1999-12-10_Mensaje_presidencial_de_la_Rua_Asuncixn.txt,paternalismo,prueba,DELARUA_1999_2001,0.0
2000-03-01_Mensaje_Presidencial_de_la_Rua.txt,tecnocracia,tiempo,DELARUA_1999_2001,0.0
